number,title,classification,timestamp,latitude,longitude,year,State,report_number,observed
66198,Report 66198: Possible knocks heard by hunter before sunrise NE of Collinsville,Class B,2020-10-16T12:00:00Z,36.37919,-95.80589,2020,Oklahoma,66198.0,"Date of Experience:  10/16/2020 Time of Experience:   6:15 am Location of Experience:  Collinsville Oklahoma Personal Property. I went archery hunting on my 11 acres on 10/16/2020 and as I approached my tree stand around 6:00am I noticed a tree that was by my shooting lane had been pushed over.  The tree was approximately  2 or 3 inches in diameter and absolutely no strong winds to push it over the whole week while I was hunting.  I do know that it was standing and not pushed over the day before. Seemed strange but continued to harness up and climb into my deer stand.  Still being very dark that morning I nocked an arrow and settled in to my stand.  Approximately 15 minutes after I shut my headlamp off,  I heard a distinct knock on a tree about 100 yards or so from my tree stand deep in the woods.  It sounded like someone hitting a large stick or baseball bat against a tree.   It knocked about 4 times then stopped and a few minutes later it knocked two times.  It was the strangest thing I have ever heard and the first time I have ever experienced it.  I know that nothing could have made that sound other than a person.  I’ve been an avid hunter all my life and have been in the woods many times, but never before have I heard anything like it, and hope I never do again."
67746,Report 67746: Couple describes strange loud animal vocalization near Beavers Bend State Park,Class B,2020-10-26T12:00:00Z,34.0775,-94.4095,2020,Arkansas,67746.0,"My wife and I traveled from our home in the Dallas area for a 5 day trip to Hochatown, OK on Oct 26, 2020. It had rained all day and had gone to drizzle by the time we arrived at our cabin around 4:30 pm. We unlocked the cabin and went inside and looked around and then went out right before 5 to start unloading our SUV. My wife grabbed some items and headed inside. Right as she got inside I heard a siren go off in the area of Beavers Bend State Park to warn about water being released from the dam. Immediately I heard a load deep growl. After a few seconds the growl turned into a deep howl. This went on for about thirty seconds and was immediately followed by a loud high pitched scream. This was followed wooooing sounds that lasted about 2 minutes. My wife came out while this was going on. We didn't discuss it as I didn't want to tell her what all I had heard. We grabbed up some items and went into the cabin. Upon coming back outside the sound was gone. I heard the siren go off many more times while we were there but never heard any other sounds. I am an army veteran and also former scoutmaster and have spent a lot of time in the woods but have never heard a combination of sounds like this. I'm still not certain if this actually was one or a coincidence of several animal calls occurring one after the other. My wife thought the woooing sound was wind blowing in the forest when we discussed this after we got home. But at the time there was little to no wind blowing and we never heard that again although it blew quite a bit as it rained the majority of time we were there. I originally sent this sound combination to Cliff Barackman and mentioned the Ohio howl and after looking it up it did sound similar to that. At the time I hadn't really thought much about Bigfoot since back when I was in junior high in the 1970's but after this have become really interested in it after this."
65970,"Report 65970: Camper hears vocalizations near Meacham, region with history of ""Umatilla Screamer.""",Class B,2020-08-12T12:00:00Z,45.45024,-118.3243,2020,Oregon,65970.0,"My teenage sons and I were camping in a dispersed site off of NF-3102 for a few days.  On the morning of the 12th just after 6am I was making coffee when I heard a guttural growling that rose to a higher pitch scream and then became a whooping sound, after which it dropped back down to a growl.  This sequence repeated three times.  My dog freaked out barking, but would not go past the saplings on the east edge of the camp, which is strange because he usually pursues deer, elk, and bears several hundred yards into the woods. I grabbed my bow and walked past the line of saplings, into an open forest that sloped down to a ravine with areas of dense vegetation.  I called my dog to follow, but he would not come.  The forest in this area is full of downed trees, where my sons and I had gathered firewood the previous afternoon.  I believe the sound came from the vegetation / trees at the bottom of the ravine, which we had been within 30 feet of when gathering downed wood. I only walked about 20 feet past the saplings, and stood on a log for a better view, but did not see anything moving.  I then decided to go back to camp, being a bit worried because my dog wouldn’t leave the area of our tent.  For the next hour and a half I sat with my bow next to me, the dog sitting between my legs, and listened to many instances of downed branches cracking beyond the saplings.  When the cracks stopped, it was abruptly, not fading as if the cause were moving away.  These were large branches being broken, similar to the sound of a bear breaking wood.  My dog is not afraid of bears and has chased away several, including one the previous week in eastern Idaho. About half an hour after the cracking sounds stopped the dog went out in the forest to investigate, and everything seemed to return to normal.  It was then that I again heard the squirrels angrily chirping and chittering at the dog, and realized that I had not heard it at all during the noises or cracking. I have never heard anything in the Blue Mountains, Rockies, or Cascades like this sound.  It sounded nothing like deer, elk, moose, bear, mountain lion, or bobcat.  The only thing I could possibly think is maybe a mountain lion was killing an elk, but it repeated three times with just about the same length and cadence.  And the whooping part of it reminded me of those plastic bellows hoses that you swing in the air to make a whistling / whooping sound. While in Pendleton a couple days later I was describing the sounds to a local hunter when an older native woman overheard and said she thinks it was a Bigfoot, and that she’s heard them on the Umatilla Reservation."
67380,"Report 67380: During day trip to mountains, couple hear branch breaks, rocks thrown while repairing vehicle, near Coquille.",Class B,2020-04-15T12:00:00Z,43.27402,-123.9834,2020,Oregon,67380.0,"I wasn't going to report this incident, but I believe it is of major importance to the Bigfoot research community. I will try to keep it simple. I had recently purchased a used vehicle and we decided to take it for a test drive to Laverne Park, which is just a short drive into the mountains from where we live. I was with my girlfriend, her 14 year old daughter, and my dog. After passing the park, we drove on further to see the country. We found a right turn and followed the rural road up into the forest. I later found out that we were traveling up Moon Creek. Not long after heading up the road, my car started overheating. I didn't have water on me so I decided to stop at the first water source, which was a bridge of the creek. I pulled over and we got out. While stepping out of the truck by girlfriend said, "" hey, there is something walking on the hill above us"". We stopped and listened for a moment but it was quiet. I then looked for a place to collect some water from the creek but it turned out that the edge of the water was too steep to step down and get water from. So, I had come up with a quick plan to connect some string to a cup and ""fish"" the water from the bridge. While we were trying to get the cup to fill, a small stone was thrown at us and bounced on the concrete of the bridge we were on. I looked up and noticed a steep hillside above us wondering what the hell could throw a rock at us. I noticed my dog was sitting in my truck, which she never does while I'm out of it in the wilderness. I was getting a little spooked so I tried to speed up the process of getting the water in the cup. Then, another stone bounced on the bridge next to us. I literally watched it skip along the cement. I mentioned that we better hurry, and then, from somewhere up the hill, came a very large rock, about the size of a softball of larger. It smashed against a huge rock in the creek and busted into pieces. I stood up on the bridge, looked at my girlfriends daughter and said, ""let's go now!"" My girlfriend and dog were already in the truck when I slammed the hood down and dove inside. We drove down the mountain and pulled over. I had left so fast that I didn't put the radiator cap back on. I considered returning after getting water to try to get pictures, but my girlfriend wouldn't let us go back. Now, either somebody was on that steep hill in the middle of the forest screwing with us and throwing rocks, or something else was. If it was a person, they are mighty brave in a forest full of hunters and guns. I don't know, seems awful strange."
65880,"Report 65880: ""Ohio howls"" heard not far from where recording was obtained in 1994",Class B,2020-04-11T12:00:00Z,40.60946,-80.3293,2020,Pennsylvania,65880.0,"The Saturday night before Easter 2020, I was sitting outside by a crackling fire, all alone. Was about 11:30 at night, and I had some music playing low on a small Bluetooth speaker. From way deep in the valley below me, and I mean it’s a huge expanse of woods back there, a couple miles to the next road, I heard a bone chilling ethereal howl.  Then I heard it again. Turned my music off, and listened intently.  I heard it three more times over the next minute or so. Too faint to record but loud enough to hear beside a crackling pine fire.  Each instance was three or five seconds long, sounded “WHOOOOHRRRLL”.  Started soft, picked up in intensity, then tailed off.  Whatever it was it was very loud, very powerful, almost resonated like a train whistle does from a distance.  I could also tell the sound was projected in different directions on a couple of the howls. I have spent a lot of time in the woods in my life. I'm an avid hunter, and an all around outdoorsman.  I'm familiar with the animals that live here in PA and I know I didn't hear one of them.  I know what barred owls sound like, coyotes, dogs, people... Pretty sure this was none of those. Whatever made that sound was large and powerful.  It stood the hairs on my neck. I sat listening for another half hour or so and didn't hear it again.  That's when my mind got to wandering.  I spent pretty much the entire next day (Easter Sunday) listening to recordings on YouTube and the like and a few sounded a lot like what I heard.  A supposed bigfoot recording from Westmoreland County PA and the 1994 Ohio Howl in particular were eerily similar.  What I heard was slightly higher in pitch than the Ohio sounds, but almost identical in tone change, cadence and duration.  It's worth noting that I actually I live about 15 miles east of the area where that was recorded."
67219,Report 67219: Howls heard near Molly's Rock Park in Sumter National Forest,Class B,2020-10-31T12:00:00Z,34.39092,-81.54448,2020,South Carolina,67219.0,10/31/2020 9:30pm Car broke down near Molly’s Rock Park on highway 176 between Whitmire and Pomaria near Mount Bethel Garmany road.  Was with wife and son-in-law.  We heard 3 long vocalizations or howls that were identical to Sasquatch howls you hear demonstrated on tv or online.  Did not sound like coyote or cows for sure. This is a fairly isolated area in a national forest.  Son-in-law is a hunter who is familiar with animals and sounds in the area.
65654,Report 65654: Possible sighting at base of Black Mountain outside Crab Orchard,Class B,2020-04-20T12:00:00Z,35.8823,-84.88694,2020,Tennessee,65654.0,"I was walking in a field located at the base of Black Mountain, Crab Orchard, TN.  I had my wife and 2 daughters. As I walked I could sense apprehension from my girls and could feel myself. Feeling that this is from their usual fear of bears I continued the walk. As we made our way around the end of the field I looked up to notice a large black creature jump into the wood line. I looked back at my wife and the words I spoke were “That was big” ...   I keep wanting to say it was a wild boar or maybe even bear. That would be fine but it walked on 2 legs and had a backside of a human or ape. And also moved like a bipedal creature."
65366,Report 65366: Woman home alone north of Greenville claims unusual nightly visitor,Class B,2020-04-18T12:00:00Z,33.2,-96.17,2020,Texas,65366.0,"I live in Greenville, Tx, north of town, just off hwy 69 North. I have lived here 12 years and have had strange things going on at my house since I moved here. But in the last 2 to 3 yrs, things have really started happening more. I live down a dirt road off of hwy 69. There are a lot of woods around me, also have several neighbors around me too. In late summer of 2017, I was jolted awake in the middle of the night by a loud banging on my house. I knew I wasn’t dreaming because I shot straight up; and at that exact moment, my two little dogs flew off my bed barking and carrying on. I stumbled into the kitchen wondering what could be happening and it was 2:38 am. My two big dogs outside were not barking, which I thought was odd. To make a long story short, I called the sheriff's department. Two deputies came out and found nothing. From that moment on, every 2 or 3 months, I have several incidents for a week or two, then nothing for another month or two or three, then things happen again. This past winter from Nov. 2019 to Feb. 2020, I have had several things happen. On three separate occasions while I have been propped in bed watching TV, I have heard a loud growl outside my bedroom loud enough to hear over the TV. It was loud and guttural. I have had tapping on the back of my house during the night. It is usually always around the same time of night. In Jan 2020, I was once again propped up in bed watching TV and over my TV, I heard something rubbing on the back of my house on the wall where my bathroom is. My bedroom and bathroom run together. My two little dogs jumped off the bed into bathroom at the back wall barking. I’ve had rocks thrown at my house.  I’m home alone most of the time. But this past Sat. night, April 18, 2020, my husband happened to be home. Between 11:00 and 11:30 pm, my dog started barking and wouldn’t stop, so I got up to holler at her to hush. As I got to my bedroom door, my cat was laying in my rocking chair next to my door.  I paused to pet her and about that time, I heard that same loud, guttural growl at my back door. My cat heard it, wheeled around, and looked at the back door. I went and woke my husband up. He looked out the back door and saw nothing. I went to the front door and opened it and called my dog. She would not get close to the fence and was barking, looking towards the back of my house towards my neighbor's home behind me. All of a sudden, she jumped back, like whatever it was was coming towards her. I ran to my guest room to look out the window facing that direction; and back towards northwest, I saw something huge and dark in color going across my neighbor's back pasture, moving fast. My neighbor behind me lives alone, and she has had the same things happening at her house. Sent from Yahoo Mail for iPhone"
65388,Report 65388: Sasquatch snow tracks found at first seasonal entry onto Weyerhaeuser land near Vanson Lake,Class B,2020-04-24T12:00:00Z,46.4125,-122.182,2020,Washington,65388.0,I found some interesting tracks in the snow that were weeks old. They are where no humans have been in months and where they came into and out of the road is not where a person would travel. The stride is approximately 3 ft and the offset from left to right is about 1 ft. I have picts and video of what I seen.
65464,Report 65464: Vocalizations near the summit of Silver Star Mountain,Class B,2020-05-15T12:00:00Z,45.74796,-122.2389,2020,Washington,65464.0,"My girlfriend and I both had Friday off, 5/15/20, and decided to go do one of our favorite hikes up to Silver Star Mountain in Skamania County, Washington. We live in Portland and go up to that hike at least once or twice a year. We regard it as one of our favorite hikes in the area due to its proximity to home and its sheer beauty. I was born in rural SW Missouri, and then spent my formative years growing up in Colorado. I am an avid outdoorsman and spend a large amount of time backpacking, hiking, camping, snowboarding and surfing in the wilderness (as well as my girlfriend). I went to school for/work in environmental science and have years of experience collecting data in nature, including animal tracking and navigation. We left around noon and arrived at the Grouse Vista Trailhead and began our hike at 1PM. The hike is around 6.8 miles roundtrip and can be challenging on the way up due to the 2,000 feet of elevation gain to the top of Silver Star Mountain. The trailhead was filled with cars, although most of the foot traffic we encountered was on the way up as others were headed down. We like to hike in the afternoon for this very reason. We are both active/fit and didn’t stop on the way up except for once when nature called. Near the top, we encountered some snow (as was expected), but not nearly as much as the year prior. We finished the hike and were at the top of Silver Star Mountain. It was overcast with patches of sunlight, but no wind or rain and was generally pleasant. During that time, we were alone on the craggy peak and only a handful of other people were on the ridge to the south. The mountain is surrounded by valleys carving through the landscape on all sides. My girlfriend is in the medical field as was on call that day. She was digging through her backpack for her work phone to check voicemails (we had very limited service). I was rummaging through my pack for snacks. It was during this time that I heard the first series of very strange noises from the closest valley to the north. It was a distinct and loud “whoooo-ooop whooo-ooop”. The first “whoooo” segment of the noise was deep, with second “ooop” part having an extreme pitch change that I could not correlate to a known animal. I ask my girlfriend if she heard it, but she was preoccupied with her phone. It was around this time that a couple of other hikers showed up with their dog. We wanted to sit out on the rocks overlooking the views, so we moved slightly further down the ridge from them to a rock outcrop and ate some snacks and took photos (I can provide these photos for reference). In between conversation, the noise happened again from the same spot in the valley to the north. It was about 15 minutes from the first one. It was loud and filled the entire valley, giving me the feeling that it was a rather large animal. My girlfriend heard it this time and we both looked at each other puzzled. The other hikers behind us were carrying on conversation and didn’t seem to be paying attention to the noise, but their dog had kept going to the ridge and looking to the direction of the noise. We waited in silence to hear it again, but never did. We decided to head back down the trail. About halfway back down, the trail passes beneath Pyramid Rock. We had always wanted to scramble this rock to see the views and felt energized that day to do so. Pyramid Rock is comprised of loose talus and can be dangerous to climb. We picked our line going up the north side of the rock, which was rather steep, and came to a shallow cave toward the top. It was probably 20 feet wide and 20 feet high, but maybe only 10 feet deep. There were remnants of a campfire here, as well as a 4-foot wall or blind made of stacked rock around the entrance. After making it to the top, we decided we were hungry so we high-tailed it back home. Upon returning home, I decided to check BFRO for reports from Silver Star Mountain and found Reports #13115, #1652. These reports are from the exact area we were in. The photos included in Report #13115 were taken from the top of Silver Star Mountain where we were sitting and heard the noises. I would also like to note that the first few seconds of the Berry-Morehead “Whoops and Knocks” audio here on BFRO are nearly identical to what we heard that day."
65538,Report 65538: Tracks Reported 5/24/2020 Lewis County Washington,Class B,2020-05-24T12:00:00Z,46.71444,-121.5406,2020,Washington,65538.0,"Our family was on an excursion to Summit Creek Campground, located off of Highway 12 in Yakima County. In the early afternoon we hiked up the north side of Laurel Mountain to a series of caves. On the way up I observed 1 foot print and my son-in-law observed another one. I took photographs of the foot prints with a water bottle and my foot for reference. No other unusual activity was observed or heard."
65667,"Report 65667: ""Ohio howls"" at Ozette Lake in NW corner of Olympic Pennisula",Class B,2020-06-30T12:00:00Z,48.11949,-124.5989,2020,Washington,65667.0,"I was accompanied by my wife and 15-yo son. We has built a fire and when the sun had set I mentioned to my wife that Sasquatch's are known to answer howls. I am on the BFRO site 4-days a week to track sightings and am a firm believer after reading Dr. Meldrum's book: Sasquatch-Legend Meets Science. I made a howl like the 1994 Moaning Howl Ohio call recording on this site. I am a trained vocalist and can project my voice loudly. I cupped my face and let out a howl. Its was answered. I was facing east and let out a howl every 30-60 seconds that was answered progressively closer. Astonished, I kept it up and the return was always closer. My wife fled to into the RV in fear. My son would not come out. I was not in fear but in hopes of seeing a Sasquatch. I did not have my cell phone with me to record the sasquatch returning howls. I grabbed my .44 magnum revolver (just in case) and a flashlight scanning the trees in hopes to see a illuminated red pair of eyes. As soon as I had my pistol in my hand there were no more returning howls. I was never in fear but in awe. There must have been 10-12 howls and returns. With the first reply. I would guess that the Sasquatch at least a mile away and with the last, maybe a 1/4 to an 1/8 of a mile if not closer. On 6/30/2020, we returned home and I had my wife and son listed to the 1994 Ohio howls. They were shocked that that was what they had heard."
66003,Report 66003: Howls heard near Spokane River,Class B,2020-09-02T12:00:00Z,47.75026,-117.5152,2020,Washington,66003.0,"Heard: at approx 2:15am my labrador retriever started barking at something outside.  This is not unusual as we live on a closed golf course which is adjacent to Riverside State Park and we often have varying types of nature near our home.  After letting the dog out to relieve himself I returned to bed.  Outside temp was approx 55-60 degrees and we had the bedroom windows open.  Our bedroom faces the closed golf course. What I heard next was a loud howl. At first I thought it was a police car or ambulance traveling on highway 291 that had turned on its siren, but then the sound simply went from soft to loud to suddenly stopping. So, it was not a siren.  I listened intently to try to figure out what was going on and about 2 minutes later I heard a similar but more faint ""siren"" sound. This was not a coyote or a wolf, nor was it the sound of a neighbor's dog.  The sound was different and as I said, it sounded like a siren with only one whooooooo. I noted the time (2:20am).  It sounded like it could have been a few blocks away (I thought around 7 Mile Road). I have been checking local websites and facebook groups to see if anyone else heard it, but so far nothing.  I can't be the only one to have heard this.  Perhaps a person was making the noise as part of Big Foot hunting?? The other thing I'd like to report is that we feed birds and squirrels in our yard.  Approx 6weeks prior we had our squirrel feeder torn off the tree at night.  We heard a crash outside and couldn't identify anything that particular night but the following morning we discovered the feeder's lid which is crewed into the top on a heavy hinge, was ripped off.  We jokingly said maybe we should look for Big Foot prints or hair in the area. Anyway,  the howl was definitely something not of the ordinary. Thank you."
66120,Report 66120: Vocals and track on Spencer Butte,Class B,2020-09-23T12:00:00Z,46.1725,-121.9305,2020,Washington,66120.0,"I was elk hunting this past week in the Mt. Adams and Mt Saint Helens areas. I headed up on a hike on Wed. the 23rd of September at a place called Spencer Butte. It's located Outside of Cougar and is a steep hike of 1800 elevation gain (it sits about 4300 ft). My friends and I headed up the hill in the morning at about 8:30 am. The weather was very rainy. We were trying to be very observant of any sounds or tracks. About half way up the mountain my friend turns to me and says 'did you hear that? it sounds like people yelling' I listened for a moment and heard what I would describe as a distant yowl...far up the trail. It was faint but distinct. We continued up the trail and eventually reached the top. My guess is it was about 10 am. Once we had reached the geological marker at the top, my friend and I began a search splitting directions. I continued through the trees and brush for about 75 yards from the geological marker and came to a clearing. I sat for a few moments and noticed that beyond the clearing...roughly another 35 yards or so was an alder that was shaking. I could just see the top of it, but there wasn't wind at the time and it was shaking intermittently. It happened several times. I thought I had an animal...possibly an elk pushing against the tree. I approached it and paused as I could hear something begin to move away. I then backtracked...grabbed my friend and he followed me over to the area. We proceeded to move around the area on either side hoping to see what it was. It was gone...Once I got to the tree I was surprised by how big the trunk was. Something big must of moved it. We split up again and I went back the way I came. As I was walking I came across a bit of mud and gravel. I noticed something very distinct. A Print. It was a left foot. I could see all of the toe outlines and it was much much bigger than my foot. I took a picture with my phone. We didn't have any other incidents but that sound, tree shaking and print are very compelling evidence. The location was also very compelling. The print was well away from the initial trail and geological marker. I have always been a believer, My grandfather researched and searched for bigfoot and before he died gave me his plaster cast from California. On another note, A few months ago had a very strange early morning (2:30 am) whistling experience, with eye shine earlier, movement and a dog that was very wary (but fearful) of something in the back woods near my house. I live in the Jim Creek area in Arlington, Wa. I can share more on that at a later date if interested."
67407,Report 67407: Possible wood knocks heard near Marble mountain Sno-Park,Class B,2020-12-16T12:00:00Z,46.13657,-122.1692,2020,Washington,67407.0,"I went on a 6 mile hike starting at the Marble Mountain Sno-Park via the worm flows route south of Mount St. Helens. At 9:30am 1/2 mile up the trail I stopped for some water and stepped over to look at the rock pit. While stepping back to the trail I heard  loud wood knocking sounds for about 10-15 seconds. I listened for a few more seconds and then got my phone out to record the knocking sounds. In my recordings you can hear one powerful knock followed by faint knocking sounds. In my longer video I believe three different knocking locations can be detected. Starting with one loud strike of a tree followed by faint knocking and then a more muffled hit followed by the same faint knocking sounds. Hoping to video anything moving around, I decided to continual my hike going up another 2.5 miles until inclement weather rolled in. I made it back to my truck at 4pm without seeing or hearing anything else. With me being the only one parked at the Sno-Park when I started my hike it's clear nobody was near me at the time of the knocking. Forest road 83 is gated for the winter with only the Sno-park open."
67472,Report 67472: Rock thrown at vehicle plus Class B sighting 5 miles north of Quilcene,Class B,2020-08-20T12:00:00Z,47.89745,-122.8345,2020,Washington,67472.0,"On August 20, 2020 in the evening about 8:10pm my girlfriend and I were in my truck heading to Collins Camp site in the ‘The Brothers Wilderness’ Olympic National Forest to camp for 4 days with my girlfriend’s sister and a few friends. We were on  WA- 104 NE and came up to the Center Loop mid-point to get on Center Rd to head to the camp site. We made a right turn on to Center Rd but it curves south under highway and driving for just a few minutes and coming out of a long curve to a long straightway, approaching mile marker (#3) moments passing side road called Dabob Road, a rock no bigger than a small apple came flying out of the tree line and hit my truck on the top of the hood near the passenger windshield wiper. I wanted to stop and get out investigate but my girlfriend was a bit nervous about stopping and did not want to stop. We continued to drive to our destination for a minute or two to process what just happened to us. Then we both spoke the word,  “Bigfoot”!  We both have no doubt in our minds that it was a Bigfoot that threw the rock. We believed it was not likely any kids throwing rocks due to the remoteness of the area or any close houses. The rock did not tumble off a cliff or hillside because the area was flat and due to the trajectory and speed of the rock, it came right at us. My girlfriend told me she saw something big and black at the tree line just before the rock hit. I did not see anything only the rock as it hit my truck. We both know the Olympics has tons of Bigfoot reports so I would not any doubt it was a Bigfoot that threw the rock. We pulled in to a gas station at 15 minutes later to get gas and I took a picture with my cell phone of the damage. We noticed an approximately (1) one inch chunk of paint missing where the rock hit. All the way to the campsite and for the next few days the thought of a Bigfoot throwing a rock and hitting my truck never left my mind and we continued to talk about it a lot. At some point in the near future I want to place a few game cameras back in the area just to see if I get lucky. There is no doubt in my mind that we had a Bigfoot experience."
67585,"Report 67585: Possible sighting of a gray Bigfoot in Riverside State Park at 5 am, near Spokane.",Class B,2020-12-15T12:00:00Z,47.74207,-117.5302,2020,Washington,67585.0,"I’m not sure what/if I saw. In December of 2020 I was driving my kid to work at 5am. I was on a back road near the Spokane River at Seven Mile, which is part of the Riverside Park area. As I came up a small hill with a turn, on the left side of the road, just off the road, I saw what appeared to be the silhouette of a sasquatch. I frequently drive this road and had not had a sighting before or since. What I saw was slightly taller than a speed limit/road sign. I looked away to check the road, and when I glanced back over there was nothing to see. I have tried to explain this as being tired, but I am awake at about 4am every day, so I’ve ruled that out. I checked this page and saw the report from the gal near the old golf course, which I live on the other end of that course. This sighting was not far from where she was when she heard her strange howl. What makes me say “if” I saw is that what I saw was gray, but I did not see any defining features other than that it was a straight on back view."
67619,"Report 67619: Retired wildlife biologist reports gravel thrown at truck, a vocalization and wood knocks on Radar Dome, near Colville.",Class B,2020-10-17T12:00:00Z,48.57989,-117.5888,2020,Washington,67619.0,"October 17th, a study at Radio Dome Parking lot, north of Hwy 20 Colville Washington. Time 9 pm to 1am. Gravel being thrown at my pickup in the front the gravel being thrown at the left of the Game Cam. Two loud thumping sounds on a tree and then followed by a low growling into a woofing sound ending in a high pitch screaming, 200 feet from our camp. Later the game cams caught the gravel being thrown in both directions, A huge black figure with mostly part head, shoulder ending in a  mostly clear picture of a shoulder, arm, and open hand that had thrown the gravel."
74644,Report 74644: GOOD SPOT: Campers describe encounter on Box Canyon Creek outside CleElum,Class B,2020-07-15T12:00:00Z,47.38253,-121.2636,2020,Washington,74644.0,"July of 2020 my girlfriend and I went camping off of NF 4390. When we arrived we checked out the area and found some rock piles on the creek bed next to our site. Figured these were probably made by kids from the last party that was there, thought it was a little weird the way they were spread out but didn’t think really anything of it. After setting up camp we saw quite a few deer and fawns were crossing over the river and through our campsite which we found pretty weird but we had set up next to a flat with a bunch of green berry bushes, next to a river, so bear territory and figured that was maybe why. Long story short right after night fall our first night we heard what we though was a bear. It was just inside of the tree line, about 10 feet away from us. It made a deep loud growl. My girlfriend headed up to the Jeep immediately after that and stayed there for the night. About an hour later I was up at the Jeep with her. Across the road (west side of 4390) I heard 3 solid knocks on a tree. It sounded very close. It sounded like the loud crack of a baseball bat, hard and solid against a tree. I shined my flashlight over in the direction of the sound but saw nothing. Pretty quickly I heard some branches snapping in the same direction. I shined my light again but saw nothing unusual. About 3-4 minutes later another solid smack against a tree. It was just one knock but 30 feet or so further away this time. I am 41 and have been in the forest consistently since I was 10 and have never seen anything weird. This has just really stood out to me. After 2 years it’s still really just bugging me so I figured I would reach out and see if through your experience maybe this could be logically explained?"
74973,"Report 74973: ""Ohio howls"" heard by campers 7 miles west Trout Lake (the town)",Class B,2020-07-24T12:00:00Z,45.967,-121.6625,2020,Washington,74973.0,"We were camping at Peterson Prairie Campground outside of Trout Lake Washington. The first night me and two other campers heard a scream/howl, long and drawn out similar to the Ohio howl at about 2:30-3am. Nothing for the rest of the trip."
