number,title,classification,timestamp,latitude,longitude,year,State,report_number,observed
47067,Report 47067: ATV riders near Berea have scary ride out of woods at night,Class B,2014-09-22T12:00:00Z,37.30984,-84.20422,2014,Kentucky,47067.0,"This was around the end of September 2014, I recently made friends with the guy I purchased my four wheeler from.  He called me to see if I would be interested in riding on his friends property on four wheelers, I told him yes and showed up. We arrived at his friends farm with 3 four wheelers plus his friends quad which made 4 quads total, time was 21:00 eastern time. There were 5 of us that went riding 4 males one female which was my friends girlfriend. After riding for an hour on this guys farm we went to this place they call *******, its south of Berea off of US25.  Its easily a few thousand acres of undeveloped land.  We ride with no incident for an hour or so, around 2230 at night we decide to head back to the farm we left earlier in the night.  As we were heading out we stopped so everyone could catch up because some had utility quads and some had racing quads, as we waited was when the first incident took place, as we sat we heard a branch snap like it was being deliberately snapped to let us know we were not alone, it was about 50 yards to our left in thick brush, we sat there quiet and just waited to see what would happen next, I have hunted deer before and it did not sound like large game traveling thru brush, it was a single snap, no brush or leaves moving like when a animal walks, also you heard no noise at all, dead silent, insects stopped making noises, you could hear a needle drop. We decided at this point to move on, it was a strange incident but not alarming yet...  We rode up the trail about a quarter mile to half mile and stopped at a clearing in the woods to just talk, we were all present, we spoke abit about that branch and just other general things when out of no where a large, extremely large log was hurled from up the hill next to my friends four wheeler at the base of the hill, the log was a good sized log, I stood up and looked up the hill but as soon as I did this massive lime stone slab was hurled toward the same friends four wheeler and barely missed him, at this point you heard loud thumps and branches breaking like something was running down the hill with alot of weight, at this point everyone started their four wheelers and we sped out of there.  We haven't gone back since.  I am not a believer, I thought sightings were hoaxes before that night but now I cant explain what that was and I'm not ruling out the possibility that it could have been bigfoot."
50318,Report 50318: More strange incidents reported from an old Farmplace near Blaine,Class B,2015-10-21T12:00:00Z,38.05344,-82.5446,2015,Kentucky,50318.0,"This is a follow-up report. It is about the 50 lb. dog food a week, and the x tree marker I found by my deer stand in early fall of 2015. First the dog food. I moved my game cam to see if I can figure out why so much dog food is has been missing. No surprise there. Just pics of me and the dogs. What is surprising is I haven't had to buy any dog food for around three weeks! Again this is down from a 50 lb. dog food bag a week to a 50 lb. bag bought over three weeks ago and the only thing changed is the camera. The other thing is what some call a tree marker. I found this in early Oct. When I went to check on my deer stands. It is made out of two large branches that cross to make a x shape. It also has a twig in the middle that is y shaped upside down. One end of the big branches is stuck in the roots of one tree and the other end is supported by the branch of another tree. The other branch that makes the x has one end stuck in the ground and the other in a branch on another tree (the one with first branch stuck in roots) with a smaller branch put in to hold it. When I first found the x marker the leaves had started falling and I found three of different colors and put them on center twig half way down the y. The next week they was gone. Ok no big deal. Before leaving I put an apple in the crook of the tree the x was on out of reach of deer and placed three more leaves on the y twig, made sure they would stay by breaking the y's end. The next week I went back and no leaves and apple is gone. Maybe some other critter got the apple, I don't know, My game cam is still on dog food. Anyway I left another apple a jar of pb and tied on a piece of blaze orange string on the x. This time a couple of weeks go by and some friends and I go riding and I asked if they would want to see the x. It was night, we rode to the x, apple was there but the peanut butter was missing. We looked around and couldn't find it. I said look for tracks, none found, so we checked out the x and my friend found a hair on the x marker. We went back home and she pulled the hair out of her pocket so we could check it out. It is an inch long and curly but the weird thing is its clear looking. I still have it and pics of the x marker, however what gets me is when I went hunting on the 21st of Nov. I went to the stand by the x marker (10 ft away) and the jar of peanut butter was on my stand with the lid on it and 2/3 missing!! I am the type that has to see or have real good proof of bf before I believe. However a lot of strange stuff has been going on around here and I wanted to share."
50746,Report 50746: Possible aggressive behavior at new rural cabin site near Stanton,Class B,2015-12-22T12:00:00Z,37.53918,-83.46014,2015,Kentucky,50746.0,This is the second incident I've had at my family's property in Stanton Kentucky. The first one was scary and all (had a rock thrown at my dads truck and made a huge crash in the dark) but this one has basically scared me away from my parents house at night! This was right before Christmas and we had record high temps close to 70 so I was hanging out on their front porch. Last time I was there I smacked some wood planks together and got a response so I figured I would try again. So I stood up and grabbed a piece of wood (we just built their deck so there are pieces laying around) and hit the hand rail of the deck 3 times very slow. I waited not even 15 seconds and got 3 hits back. I was shocked because it sounded like it was no more then 50 feet away. My mom and dad keep a big spotlight style flashlight right by their front door because I refuse to get out of the car without them shining the light for me lol. I'm a chicken I know. But I ran and grabbed the light and started shining it along the woodline and saw tree branches moving... There was no wind so I know something had to be there. Well I went back in freaking out and sat on the couch... I waited about a hour and went back out and was just standing there and heard footsteps off to the side of their house. Again no more then 50 feet away. This time I didn't get the light because I didn't want it to run away... I sat out there for probably 15 minutes and something walked basically back and forth the whole time. I tried to take a video with my phone but it just sounds like someone breathing...
57777,Report 57777: Early morning visitor forces couple to flee camp near Gilbertsville,Class B,2017-06-28T12:00:00Z,36.92799,-88.12511,2017,Kentucky,57777.0,"This is my Facebook post. Copied and pasted. Occurrence was inside Land Between the Lakes National Forest, Hillman Ferry Campground at Campsite B 43. Well. I made sure we secured the most backcountry spot where you can dump camp. I wanted away from loud people. So it is empty and quiet; covered with plenty of trees. So at about 4am, I wake up, instantly. I ask my wife what's the matter. She simply whispered she was scared. I ask about what. She said she heard noises out in the woods. Now normally, I would ask her to go back to sleep, that there's nothing wrong. But this time. Suddenly, about maybe five or six owls start hooting. And they're going non stop, back to back. Then the coyotes begin howling with them. And then every bird wakes up and begins their story. They go on continuously for about thirty seconds. Suddenly, they all stop. And so I know this is completely unusual. Then we hear it. Clump, Clump, Clump, Clump. Branches were breaking, wood was cracking with each step. And I'm like okay, that's a biped. But a human, unless it was intentionally trying to be frightening, wouldn't be tromping around. And an adult would know and expect people to have firearms. Also, the terrain would be too difficult to simply decide to go for a stroll in the woods in the middle of the night, with no guarantee to meet somebody to scare. During the day, the forest is too dense for hunting. I know there are no bears, I know it's not a deer, or any other woodland creature that is common here. So. It keeps getting closer and closer. So I cough really loud. No change in its cadence. It sounded like how I would sound walking through the woods. Heavy and sweating, full of complaints. These steps were loud. So I get out. The flashlight is in the truck. I go to the truck and rummage around for it. And I'm naked, carrying a knife in my mouth, searching through the vehicle. So I find it, and then start searching the treeline. I see nothing. But the steps stop. So, I start up the vehicle and point it towards the woods. I turn on the high beams. Nothing. I get out, turn off the lights. Start to head back to the tent, and then suddenly: Boom, boom, boom. It runs off. Tree limbs were breaking, trees were swaying. And I could hear it exhale as it ran. Sound like a combination of a boar and a man. And so, if you're familiar with Land Between the Lakes, there's a huge dogman or big foot phenomenon here. Tons of stories on YouTube about here. So I don't know. We both experienced it. Pretty crazy."
61097,Report 61097: Passenger has a possible evening sighting in Sandy Hook,Class B,2018-10-18T12:00:00Z,38.0311,-83.1815,2018,Kentucky,61097.0,"My husband and I are visiting family in Sandy Hook. On the evening of the 18th, at about 7:30, we got in the car to make a quick run to Sandy Hook. It was very cold, (it was already dark as well), so he started up the car to let it warm before we took off. As we were waiting, he called his grandmother -- because of the call time on his phone, we know what time this all occurred. While he was talking to her, his low fuel light came on, and they wrapped up the call at 7:45. We pulled out of the driveway and headed down the road. He was going a little faster than normal because we were a little nervous we'd run out of gas if we dilly-dallied too much. As we got into the curve about a quarter of a mile from my mom's house, I spotted something in the hollow ahead of us. It was almost out of the range of his headlights, and by my calculations, about 75-100 feet away from us. Now this all happened very very quickly, but because I am observant, especially when it comes to spotting deer crossing the road, I was able to make this observation within a couple of seconds. What I saw first was presumably an animal standing on the edge of the opposite lane. I leaned forward and scrutinized closer. Just before I could scream out, ""DEER IN THE ROAD!"" the creature began to walk very quickly, and at that moment I realized it had two legs, not four. At some point I started screaming, ""Turn on your brights! There's something in the road!"" All the while, I'm looking at this thing which is very big in stature, thick legs, thick abdomen, and (again by my calculations) at least 7 ft tall. It was the color of a tree, specifically the trees in that area, so like a grayish-brown, very earthy-tone. The area where I assume a face would be was lighter in color, but I couldn't tell what color. I know this because it turned its head and looked straight at our car. My husband saw movement and he saw what he described as a strange shadow, but he did not see the creature. Only I saw the creature, and in fairly good detail. Again, it happened so quickly though, I didn't get to see feet, hands or facial details like eyes and mouth. One thing I thought was interesting was the direction it was coming from. It was coming from a very tall and steep mountain, and when it hurried across the road, it must have gone off a very steep cliff, as that is the only place it could have gone. This cliff drops off onto Pruetts Fork Road, which is also very wooded and secluded. After we came back from our errand, we drove slowly and tried to inspect the area, but came up empty handed. That night, the neighborhood dogs were behaving very strangely, barking and howling all night long. One of them even acted as if he could see something in the distance, and began to growl and stalk before he took off to chase it. It was a very weird night."
61108,Report 61108: Farmer family frightened by ongoing Class B activity around rural home in hollers 12.5 miles south of Grayson,Class B,2018-10-20T12:00:00Z,38.195,-82.868,2018,Kentucky,61108.0,"We’ve had several noises occurring over the past month.  Some loggers just started cutting on the property next to us.  So I think has made them angry and it seems that they are mad at us.  We didn’t own the property. We are not people who want the trees cut down.  But here lately we’ve had knocking on trees, slapping the side of our house footsteps and growling right outside our house.  When I walked down my driveway I heard what sounded like a stick being hit against a tree trunk.  Heard running around my house late at night."
56576,Report 56576: Homeowner describes ongoing activity from a neighboring swamp and takes interesting photos outside Colfax,Class B,2017-01-21T12:00:00Z,31.368,-92.422,2017,Louisiana,56576.0,"Since October I have had many howls, wood knocks, eyeshine instances. I believe they have always frequented the hardwoods across the street, but since the recent logging of thousands of acres of pine in the area they have taken up full time residency across the street. There is a large swamp that butts up to the hardwoods. The night of January 21st, 2017 was the most incidental of all so far. After making some calls on my front porch I got a wood knock from the woods across the street. My dog ran toward the activity and barked for a long time. When I heard his collar stop jingling and the barking stopped I got worried and went into the woods with a large limb. I beat against a large oak and yelled ""I want my Dog!"". I heard a woodknock close by then a chest beat and a bluff charge through the brush. Then a tree push down. I yell roared ""I want my Dog!"" and beat hard against the tree. I saw eyeshine ahead I I told him to back away so my dog will come to me and we will go home. He did and my dog came out and we went home."
46780,Report 46780: Possible nighttime sighting while driving over a bridge near Charlemont,Class B,2015-04-20T12:00:00Z,42.64809,-72.91994,2015,Massachusetts,46780.0,"Approx. summer of 2000, I was on Negus Mountain in Rowe, MA (Franklin County) with my wife, sitting on the tailgate...we heard something in the woods, about 100 yards away, walking towards us.  As it got closer, it started to walk faster.  As a life long hunter, I at first told her not to worry, it's a squirrel or something.  As this creature got closer, my ears and experience told me that this was a biped, only 2 feet crunching through the leaves.  My wife was so freaked out that we had to leave immediately before I could investigate more. Fast Forward to 2006, I was driving to work one night for the 2300 job in East Deerfield, MA.  I remember I was running a little late, so I was probably speeding, and the time would have been 2230ish.  It was raining lightly.  In West Charlemont, at the end of so-called Tea Street Extension, there is a bridge that carries the road over the railroad tracks. This is about 2-3 miles (the way the bird flies) from the encounter above.  What I saw was something standing perfectly still behind the guardrail.  It was about 6, maybe 6 and a half feet tall, had long brown hair all over it's body, and was stock still.  I drive this route almost daily (or nightly, in my case) for over 12 years, I know what belongs and what doesn't.  This did not belong.  I turned around and went back, and it was gone.  Being late for work, I turned around again and went to work.  I have never had any doubt that I saw a Sasquatch.  I haven't reported it because I don't want people to think I am a crackpot.  I just recently told my father about it, who told me to look into any organizations such as yours."
46973,Report 46973: Hikers hear possible knocks and howls in The Berkshires,Class B,2015-11-06T12:00:00Z,42.34607,-73.16418,2015,Massachusetts,46973.0,"October Mountain state forest, Washington, MA. October 20, 5 pm. Near camp Eagle. Loud, strong wood knocks. Long sustained low pitched howl occurring while 2 barred owls hooted back and forth. Definitely not a coyote. Sounded almost human, but very low pitch. There is no human habitation in this area and is very remote."
49512,Report 49512: Possible structure found when checking out the location of a sighting near Lakeville,Class B,2015-04-09T12:00:00Z,41.85164,-70.95207,2015,Massachusetts,49512.0,On April 2015 I was clicking on some YouTube videos when I came across one from my own town. It was a small town radio interview with a mother and daughter that were coon hunting at night in an area that I know well and they had a class A encounter. I told my son about it and he took a walk in the area a couple of days later. He called me and told me that he came across a structure that must have been built by boy scouts or something. I went in to check it a couple of days later and took some very good photos of it and some of the surrounding area. I returned to the area again today 08/13/2015 to check the structure and took more photos which I can send.
49877,Report 49877: Hikers have large rock thrown their way on October Mountain,Class B,2015-09-13T12:00:00Z,42.34607,-36588780.0,2015,Error,,
51359,Report 51359: Man records possible wood knocks in Southern Berkshires,Class B,2016-02-28T12:00:00Z,42.08354,-73.47686,2016,Massachusetts,51359.0,"Hello, I have been a believer that Big Foot exist for years just based on how many people have reported seeing or hearing something over hundreds of years.  I am 64 years old and have been hiking and camping ever since I was about 12 years old and I have seen and heard many things in the woods. On February 27, 2016, my friend Dean and I set out for an over night camping trip in Mt Washington State Forest in Mass.  You can watch the 8 min video on my blog if you like. www.hikingwithtom.com I always record our adventures on video but this time I decided to run an MP3 recorder all night and get the sounds of the night, I did get what I think was a bobcat walking up to my tent but around 2 AM I was awake again because it was very cold and hard to sleep. I was only half awake when I heard a real loud noise but not awake enough to really tell what it was except that it was a good ways off, I knew I was recording audio so I noted the time so I could find it on my recorder and went back to sleep, or at least I tried too. When I got home I found the sound on my MP3 recorder and it sounds a lot like a wood knock but judging by the amount of echo and how loud it was from so far away It had to be something real big that made that noise. I do not think even Babe Ruth could swing a bat fast and hard enough to make that sound.    The sound is int the video my blog. www.hikingwithtom.com  It sounded like it was a good half mile a way.. Thanks Tom "
51847,"Report 51847: Hikers have possible daytime encounter on state's highest peak, Mount Greylock",Class B,2016-04-30T12:00:00Z,42.63678,-73.16617,2016,Massachusetts,51847.0,"My wife and I started to make our descent from the summit of Mount Greylock during a morning hike.  Approximately half a mile on the Cheshire Harbor Trail, close to Rockwell Rd, my wife and I heard a clapping sound.  We stood in place for a few moments, listening to the sound.  The ""clapping"" was non-rhythmic, sometimes there was one or two, other times there were many ""claps"".  In between the ""claps"" there was sounds of something walking, breaking fallen branches as it moved.  The sounds were about a distance of 100 feet from our position on the trail, within a thicker patch of woods.  We listened for almost a full minute and then decided to continue on the trail, moving closer to the source of the sound.  When we reached the area where we believed the clapping sound to be coming from we listened again and heard nothing and had seen no movement.  Further down the trail I attempted figure out the sound.  I did some tree knocking and banged rocks together, but only when I clapped my hands did it most closely match the sound my wife and I had heard.  It was a sound that I have never heard before and it has sparked my interest into figuring out what animal made this noise."
51902,Report 51902: Strange encounters and possible tracks found in a swamp near the Douglas State Forest,Class B,2016-05-09T12:00:00Z,42.08363,-71.83971,2016,Massachusetts,51902.0,"On May 8th 2016 I was riding my four wheeler over on Fort Hill road in Oxford Webster area in the woods. I just hanging out by a swamp clearing a trail and had a weird feeling where something was watching me. My back was turned to the swamp and I heard a small splash coming across the swamp and didn't really think nothing of it. About thirty seconds later I heard another one and that one caught my attention but I didn't see it. It was bigger and it was in the middle of the swamp. So I dialed my buddy and as he picked up the phone, a rock about the size of a football, if not bigger was thrown about three quarters across the swamp and I saw this one hit the water."
56293,Report 56293: Another possible encounter along Appalachian Trail,Class B,2015-09-11T12:00:00Z,42.07867,-73.38644,2015,Massachusetts,56293.0,"I have hiked the Appalachian Trail Georgia to Hanover NH ( 2006-Present ), I am a section hiker. While staying at The Tom Leonard Selter,East Mtn State Park Mass.I  had an incident. While solo camping at the shelter I decided to call a big foot in. Or try, it was a erie evening, i went to get water it was a long way down. While I had a feeling something was watching me. It was getting dark...uneventfully I hiked back. I made a big fire that lasted for three hours, made alot of noise. Did a couple Bigfoot calls. A whoop whoop type. A wood knock ( no return ). A local plane saw my smoke and buzzed right over my camp site. After a great meal, some singing, i went to bed on the TOP bunk. I always sleep with one eye and ear open. At 2:30am I heard a solid Wood Knock followed immediatley by a tree gettintg pushed over. It did not crash . It sounded dead and not tall... "" Wood Knock then a Thud "", after that nothing. 1/2 hour later I was back to sleep."
58445,Report 58445: Camper has an unnerving night on October Mountain,Class B,2017-10-30T12:00:00Z,42.36689,-73.18228,2017,Massachusetts,,
65996,Report 65996: Hikers report Sasquatch stalking south of Amherst,Class B,2020-08-26T12:00:00Z,42.30283,-72.53766,2020,Massachusetts,65996.0,"Hiking the Seven Sisters Trail from Mt Holyoke to the Notch in the Hadley / Amherst area of Massachusetts. My hiking partner and I got to Taylor's Notch and could hear the wind ripping through making eerie noises. We both heard a lot of whistling  and breaking branches which I initially attributed to the wind going through the rocky ledges of Taylor's Notch. We hiked over one large hill and the wind was lessening but we realized the whistling was closer and then there were whooping noises and calls along with the whistles. The calls were going back and forth and I realized we were surrounded. We kept talking loudly hoping to scare off any animals and kept my bear spray in hand for the next mile or so. Not sure what it was but highly unusual and did not sound like a grown or baby bear,canine, coyote, mountain lion, or fox. I frequently hike and spend time outdoors. I am at a loss as to what was with us that day. I am going back soon to see if I can find more."
46620,Report 46620: Possible nighttime sighting through a living room window near Potomac,Class B,2014-03-15T12:00:00Z,39.06392,-77.2948,2014,Maryland,46620.0,The sighting was thru the window from the inside of the house. The creature was looking thru the living room window right above the halfway point. Which a person can't see past the bottom ledge.That is what scared me. It was moonlit and created a shadow. I had just turned off the TV at that time. We have alot of deer but they are not vertical or that tall. The incident lasted three seconds.
75126,"Report 75126: Big howls in MD panhandle, near Deep Creek Lake State Park",Class B,2022-11-02T12:00:00Z,39.50071,-79.23683,2022,Maryland,75126.0,"My mom and I were sitting out on our bottom porch swing below our house while our dog was going to the bathroom. It wasn’t to cold and it was enjoyable to sit out. We sat there for about 10 minutes and then the dog was alerted to something but we couldn’t see it. We think he was alerted to the fox and coyotes that were making a little noise. They normally make more but they weren’t as active. Some of the cows and dogs on the farms surrounding us were making noise like they normally do also. We quit talking and about 2 minutes after that a gut bellowing howl, roar and scream type of sound came from across the street from our house on the ridge. About 15 seconds after the first sound the same type of howl started up again then it went quiet dead quiet. The fox and coyotes went silent along with the dogs and cows and they normally don’t. They will keep on til the wee hours of the morning. I got my coyote call out and attempted to get the thing to make the howl again but it wouldn’t. I tried to get the coyotes to make noise but they wouldn’t even call back to my call and that’s what struck me as weird. I’m an outdoor guy. I’ve heard coyotes, bobcats and bears. And whatever this was sent the hairs on my neck up and it clearly startled my mom and shut the animals in the woods up also."
51005,Report 51005: Trail camera captures unknown creature on hunting property near Burnham,Class B,2016-01-30T12:00:00Z,44.6908,-69.3614,2016,Maine,51005.0,It was a picture captured on a trail camera. I had never noticed it before until now. It appears to be hiding behind a small fur tree and shows no other signs of it self. I have just one picture but it is very clear and detailed. It appears to be younger.
51991,Report 51991: Possible track way found in the snow hear Hollis,Class B,2016-02-27T12:00:00Z,43.6676,-70.6235,2016,Maine,51991.0,I have seen footprints of what I believe is a juvenile bigfoot. I have pictures. I have also seen what I believe to be bent trees caused by bigfoots.
55290,Report 55290: Possible footprint found by a family looking for moose antlers near Wilson Mills,Class B,2016-07-26T12:00:00Z,45.04705,-70.99485,2016,Maine,55290.0,"While on vacation with my wife in northern NH/ME area called Lake Aziscohos. we decided to go moose antler hunting to find some dropped racks. while heading into a clearing we started following moose tracks, we went further past the clearing and came to a small water run-off ditch. Well in this small ditch we saw a very unusual track for anywhere in the northeast, a five toe'd track that was HUGE!!! I took pictures, I did not have casting material, but i do have pictures with an altoids box for size comparison, we estimated this track to be between 20-22"" long and I'd say about 8-10"" wide. this was NOT, I repeat NOT like any other tracks we have seen, the track had no claw marks, I've been an avid watcher of Finding Bigfoot and do wood knocks regularly along with screams. My wife WAS NOT a believer,but after this print, she looked at me and said ""NOW I BELIEVE YOU"" this is 100% true, I took pictures of the print!!!"
56798,Report 56798: Possible track way found in the snow in Vaughn Woods State Park east of Dover,Class B,2017-02-14T12:00:00Z,43.2045,-70.81187,2017,Maine,56798.0,"I was hiking in the woods, doing occasional whoops and wood knocks to try to illicit a response. It felt so squatchy from the moment I got there, but I got no response to anything. I was about an hour into my trek and I see off the beaten path a series of footprints. The snow had stopped yesterday and I tell you these prints were FRESH. I am thinking I just missed that squatch by a matter of minutes or hours! SO CLOSE! Well, let me tell you what!! These things were 12'' long and the stride between steps was measured at 8 feet! The line of prints was straight, just like you see with other evidence of a bigfoot trail! It was INSANE. There were no other prints around, I followed these about a quarter mile into the depths of the woods and off the beaten path. The snow was up past my knees at some points but how could I stop following this epic trail! I could see some prints more clearly than others, I could see toe outlines and the heel in a few! I have pictures and videos to share with you. By the looks of the size of the prints and the distance in stride, this seems like an adult sasquatch, These things were huge!! The sun was setting and my phone was dying so to my dismay I had to turn around and get back to the path before dark, otherwise I would have followed those tracks until they lead me to whatever made them, and we know what made those beasts! This is the BEST day ever. My very first bigfoot evidence and experience and I couldn't be happier!!! There is literally NOTHING else this could be, it is an amazing and documented bigfoot footprint trail!"
66224,Report 66224: Distinct wood knocks heard 18 miles NNE of Bangor,Class B,2020-10-19T12:00:00Z,45.04943,-68.63222,2020,Maine,66224.0,"I was not in any way aware that these creatures existed in Maine, firstly. I am from Connecticut however I have spent years in desolate oilfields across the U.S. including places like West Texas, the upper Peninsula of Michigan, and the Everglades of Florida. I have a vast knowledge of wildlife as I have always taken an interest to it and spent years IN the forest. My point is, what I experienced this day has shaken me to the core as I know my encounter was nothing ""normal"". In the Northwoods of Maine in a town called Greenbush, (population 1,400) I purchased 80 acres of wilderness with virgin forest on the back half of the lot. (meaning not even loggers have been there, it's that desolate.) I had rented an excavator and for this entire day I had been cutting a road through swamp, hills and forests to a high hill I call Hope Hill on the virgin most desolate corner of my land where I want to build my cabin. I had made it halfway and in the swamp I realized I was out of fuel. I shut down the machine and get out. I step down onto to road and was admiring my work and just relishing in the whole idea of pioneering this new path. Suddenly about 50 yards into the tree line I hear a bang with a stick on to a tree. Like someone was hitting a wooden bat against a large tree trunk as the percussion was unmistakable... At first I thought ""Oh crap there is a moose"" because it is mating season for them and they are known to ram their antlers against trees to intimidate their foes. Suddenly, the sound happens again. Now I am certain this is no moose as no branches are breaking, there is movement, no grunts, nothing... Just this wooden thump just through the trees where I can't see. I begin walking further away because I'm obviously freaked out. Again, but now 2 knocks... I grab a large branch I had just ripped down with the machine and smacked it against a large tree trunk. Immediately I received a knock in response. I wait around 45 seconds.... I knock again, BANG it knocks right after me again... I knock again 5 seconds later, it responds again right back.... Now I am shaking because I know what I presume this creature to be. It's obviously strong because the bang was very loud. Intimidating... I knew there was a certainty I was interacting with Sasqauch. I went back to my trailer on my qaud which was parked about 200 feet down the trail. I FLEW home. I calm down, now I am questioning reality and am quite, scared I guess. This is my land, I'm only halfway through making the road, these are my thoughts, so I decide to ride back... I knock again. It responds. I take my phone out. Turn on record on video, I knock, it goes away... Almost as if it knew I was recording. Regardless it was incredibly perplexing. I got back on the quad and went back home knowing for sure what I just experienced was legitimate. I brought a feather bead string thing from a dream catcher and brought it out there as a gift. It's been 3 days. I haven't gone back to see if it's still there."
67335,"Report 67335: Knocks heard near Spectacle Pond, 27 miles east of Bangor",Class B,2020-11-12T12:00:00Z,44.78159,-68.2283,2020,Maine,67335.0,"Background:  I have spent a large part of my life in the woods between Eddington where I grew up and Deblois where my Grandfather built a hunting / fishing camp in the 1920s – everywhere in between hunting, fishing, camping and hiking.  I have walked those woods since I was 4 years old and I’m now 61 – I know the deer, moose , bear and other wildlife of those woods.  I built my camp on Spectacle Pond in Osborn in 1988.  I have spent a lot of time in the years since exploring the woods and waters around the camp over the years and know the area between Route 179 and Route 193 better than most and within 10 miles of my camp, better than anyone.  Since 2008 when I retired from the U.S. Navy, I have spent one month every year at my camp – 2 weeks in May, fishing and 2 weeks in November, hunting.  I have spent many days and nights in the most remote areas of that part of Maine. On the evening of November 12th  2020, my wife and I had returned to our camp after an afternoon deer hunt, it was dark by the time we got back to camp and settled in for a routine evening with getting the camp warmed up, supper, a couple hands of cribbage and talking – we had been in camp for 10 days.  At around 8:30 my wife decided to go to bed as we planned to hunt the morning.  I picked up my book and was reading until 10:30.  The only light within a half mile of my camp was the single gas light in the front room of the camp which I was using to read – the nearest people were 0.5 mile away in their camp back toward Route 9.  I decided to call it a night at 10:30 and wanted to relieve myself before I went to bed so I went outside across the porch, down the front steps and walked approximately 15 feet to the back outside corner of the camp.  Within seconds of standing in that spot there was two very loud “THWACK” sounds just inside the woodline which is 15 yards across the back yard.  It took me by surprise as I’ve never heard that sound before completely by myself in the woods.  It sounded identical to someone taking a large stick of firewood and hitting a tree in full swing.  I could easily replicate that noise as in knocking snow/ice off firewood against a tree, but with force.  I did not have a flashlight with me as the diffused light from the gas light inside the camp gave me enough point of reference to get back inside so I didn’t think to bring one with me.  I stood there perplexed as to what I had just heard and trying to make sense of it, when it happened again…”THWACK” but this time a little farther away – maybe 25-30 yards, but still quite loud.  This repeated itself 10 or 11 times over a period of maybe 2 to 3 minutes, each time a little more distant than before.  I remained standing there as I was still trying to figure out what it was “THWACKing” these trees.  After the hitting of trees dissipated, I returned to the camp and locked the door – I didn’t (and still don’t) know what it was but I knew it wasn’t a person, moose, deer or bear!  Of note, there was absolutely no light as in a flashlight from a person.  Additionally, those woods are extremely thick with dead spruce and fir – lots of blowdowns yet there was absolutely no noise – no snapping branches, breaking twigs. Nothing – Silence.  I can tell you first hand that nobody could walk down through there in broad daylight, much less at night without a flashlight without snapping branches and making a lot of noise. I spent an additional hour in the camp that night reflecting on what I had heard and trying to attribute it to something that made sense – there was none in all of my experience.  I went to bed and when we got up Friday morning, we decided to hang out at camp to get a start on packing and cleaning as we were closing up camp and leaving on Saturday.  I walked into the woods during daylight where I heard the “THWACK” noises the night before but found nothing where I expected to see some type of sign.  Needless to say, I didn’t tell my wife about those events until Saturday morning as we were getting ready to leave. I still have no idea what it was and it was so dark, I didn’t see anything but I can tell you that I’ve never heard or experienced anything like that in the many years I’ve spent in those woods and the 30+ years I’ve owned that camp."
75382,Report 75382: Fishern reports knocks and trees pushed over on lake 30 miles NW of Lewiston,Class B,2022-08-01T12:00:00Z,44.32852,-70.68238,2022,Maine,75382.0,"During the Spring/Summer of 2022 I discovered a new favorite remote trout pond not far from my camp. This pond is roughly a 1-mile hike to access. Hiking trails are present however in the roughly 20+ times I visited this pond I saw a total of 5 other people. Two pairs of hikers, and one other lone fisherman. This pond is notorious for wind so I would only visit it on calm days. The more I visited the pond the more I noticed odd occurrences. I personally had never heard a tree fall in the woods until I started going here. Just during my visits to this pond, I heard five tree falls. Although it should be noted that I saw none of them. In addition to this I heard an innumerable number of tree knocks during my visits. My visits here started in April and ended in August. The activity grew greater as the summer progressed. I noted how odd the coincidence of the tree falls was but thought nothing of it until one of my final visits. The peak of the activity was during this visit in mid-August where I heard two tree falls. This peaked my attention off fishing and on to what was going on around me. I noticed on this trip that every time I paddled to the north end of the pond, I was met with tree knocks. This continued until I noticed the mid-section of a birch tree leaned up against another tree on the water's edge. I had paddled up and down that pond at least 100 time over the course of the spring/summer and I had only now noticed the birch tree. I felt as though it had to have been placed there while I was on the south side of the pond. As I was examining the tree from my canoe, I again heard tree knocks again. I then paddled back to the south end and fished there until light began to fade and got ready to hike out. Near the pond large rocks block the trail to ensure no ATV cannot drive directly to the pond. On these rocks sat a perfectly intact birch tree skin. I am not convinced a person couldn't have done these things. However, given the proximity of my experiences to another sighting on this website I felt I should report them. I never had any weird occurrences while hiking in, out, or around the pond. Only when I was on the pond fishing."
46534,Report 46534: Possible late afternoon road crossing north of Ransom,Class B,2014-09-05T12:00:00Z,41.78913,-84.53609,2014,Michigan,46534.0,"I was driving south on Bird Lake Road between the intersections of Tamarack Road and Pratville Road on  September 5, 2014 around 4:30pm.  This is in Hillsdale County in Osseo, Michigan.  I had just crested a small hill when about 200-250 yards in front of me I saw a very large, reddish brown creature on two legs run across the road and into a very thick and wooded area.  This creature literally cleared the road in what appeared to be one huge step.  The sun was shining bright and it's reddish brown hair really stood out.  It appeared to me the thing had been running and maybe slowed down.  As it came out into the opening and saw me it leaped or ran across the road into the heavy thicket.  It was traveling from west to east.  As I approached where it had crossed it had already disappeared into the thick woods and brush.  I didn't look for tracks because I was so taken back by what I had just seen. Up until this time I had never believed in bigfoot or sasquatch.  Whatever I saw that day was no human or any other animal I have ever seen before.  It was very large and probably stood around 7 or 8 feet tall.  It's body mass was proportionate to it's height as well.  I really feel that I saw a sasquatch."
